,method,K,radius,noise_level,run
9001,pml,6,10,1,1
9002,pml,6,10,1,2
9003,pml,6,10,1,3
9004,pml,6,10,1,4
9005,pml,6,10,1,5
9006,pml,6,10,1,6
9007,pml,6,10,1,7
9008,pml,6,10,1,8
9009,pml,6,10,1,9
9010,pml,6,10,1,10
9011,pml,6,10,1,11
9012,pml,6,10,1,12
9013,pml,6,10,1,13
9014,pml,6,10,1,14
9015,pml,6,10,1,15
9016,pml,6,10,1,16
9017,pml,6,10,1,17
9018,pml,6,10,1,18
9019,pml,6,10,1,19
9020,pml,6,10,1,20
9021,pml,6,10,1,21
9022,pml,6,10,1,22
9023,pml,6,10,1,23
9024,pml,6,10,1,24
9025,pml,6,10,1,25
9026,pml,6,10,1,26
9027,pml,6,10,1,27
9028,pml,6,10,1,28
9029,pml,6,10,1,29
9030,pml,6,10,2,0
9031,pml,6,10,2,1
9032,pml,6,10,2,2
9033,pml,6,10,2,3
9034,pml,6,10,2,4
9035,pml,6,10,2,5
9036,pml,6,10,2,6
9037,pml,6,10,2,7
9038,pml,6,10,2,8
9039,pml,6,10,2,9
9040,pml,6,10,2,10
9041,pml,6,10,2,11
9042,pml,6,10,2,12
9043,pml,6,10,2,13
9044,pml,6,10,2,14
9045,pml,6,10,2,15
9046,pml,6,10,2,16
9047,pml,6,10,2,17
9048,pml,6,10,2,18
9049,pml,6,10,2,19
9050,pml,6,10,2,20
9051,pml,6,10,2,21
9052,pml,6,10,2,22
9053,pml,6,10,2,23
9054,pml,6,10,2,24
9055,pml,6,10,2,25
9056,pml,6,10,2,26
9057,pml,6,10,2,27
9058,pml,6,10,2,28
9059,pml,6,10,2,29
9060,pml,6,10,3,0
9061,pml,6,10,3,1
9062,pml,6,10,3,2
9063,pml,6,10,3,3
9064,pml,6,10,3,4
9065,pml,6,10,3,5
9066,pml,6,10,3,6
9067,pml,6,10,3,7
9068,pml,6,10,3,8
9069,pml,6,10,3,9
9070,pml,6,10,3,10
9071,pml,6,10,3,11
9072,pml,6,10,3,12
9073,pml,6,10,3,13
9074,pml,6,10,3,14
9075,pml,6,10,3,15
9076,pml,6,10,3,16
9077,pml,6,10,3,17
9078,pml,6,10,3,18
9079,pml,6,10,3,19
9080,pml,6,10,3,20
9081,pml,6,10,3,21
9082,pml,6,10,3,22
9083,pml,6,10,3,23
9084,pml,6,10,3,24
9085,pml,6,10,3,25
9086,pml,6,10,3,26
9087,pml,6,10,3,27
9088,pml,6,10,3,28
9089,pml,6,10,3,29
9090,pml,6,10,4,0
9091,pml,6,10,4,1
9092,pml,6,10,4,2
9093,pml,6,10,4,3
9094,pml,6,10,4,4
9095,pml,6,10,4,5
9096,pml,6,10,4,6
9097,pml,6,10,4,7
9098,pml,6,10,4,8
9099,pml,6,10,4,9
9100,pml,6,10,4,10
9101,pml,6,10,4,11
9102,pml,6,10,4,12
9103,pml,6,10,4,13
9104,pml,6,10,4,14
9105,pml,6,10,4,15
9106,pml,6,10,4,16
9107,pml,6,10,4,17
9108,pml,6,10,4,18
9109,pml,6,10,4,19
9110,pml,6,10,4,20
9111,pml,6,10,4,21
9112,pml,6,10,4,22
9113,pml,6,10,4,23
9114,pml,6,10,4,24
9115,pml,6,10,4,25
9116,pml,6,10,4,26
9117,pml,6,10,4,27
9118,pml,6,10,4,28
9119,pml,6,10,4,29
9120,pml,6,10,5,0
9121,pml,6,10,5,1
9122,pml,6,10,5,2
9123,pml,6,10,5,3
9124,pml,6,10,5,4
9125,pml,6,10,5,5
9126,pml,6,10,5,6
9127,pml,6,10,5,7
9128,pml,6,10,5,8
9129,pml,6,10,5,9
9130,pml,6,10,5,10
9131,pml,6,10,5,11
9132,pml,6,10,5,12
9133,pml,6,10,5,13
9134,pml,6,10,5,14
9135,pml,6,10,5,15
9136,pml,6,10,5,16
9137,pml,6,10,5,17
9138,pml,6,10,5,18
9139,pml,6,10,5,19
9140,pml,6,10,5,20
9141,pml,6,10,5,21
9142,pml,6,10,5,22
9143,pml,6,10,5,23
9144,pml,6,10,5,24
9145,pml,6,10,5,25
9146,pml,6,10,5,26
9147,pml,6,10,5,27
9148,pml,6,10,5,28
9149,pml,6,10,5,29
9150,pml,6,10,6,0
9151,pml,6,10,6,1
9152,pml,6,10,6,2
9153,pml,6,10,6,3
9154,pml,6,10,6,4
9155,pml,6,10,6,5
9156,pml,6,10,6,6
9157,pml,6,10,6,7
9158,pml,6,10,6,8
9159,pml,6,10,6,9
9160,pml,6,10,6,10
9161,pml,6,10,6,11
9162,pml,6,10,6,12
9163,pml,6,10,6,13
9164,pml,6,10,6,14
9165,pml,6,10,6,15
9166,pml,6,10,6,16
9167,pml,6,10,6,17
9168,pml,6,10,6,18
9169,pml,6,10,6,19
9170,pml,6,10,6,20
9171,pml,6,10,6,21
9172,pml,6,10,6,22
9173,pml,6,10,6,23
9174,pml,6,10,6,24
9175,pml,6,10,6,25
9176,pml,6,10,6,26
9177,pml,6,10,6,27
9178,pml,6,10,6,28
9179,pml,6,10,6,29
9180,pml,6,10,7,0
9181,pml,6,10,7,1
9182,pml,6,10,7,2
9183,pml,6,10,7,3
9184,pml,6,10,7,4
9185,pml,6,10,7,5
9186,pml,6,10,7,6
9187,pml,6,10,7,7
9188,pml,6,10,7,8
9189,pml,6,10,7,9
9190,pml,6,10,7,10
9191,pml,6,10,7,11
9192,pml,6,10,7,12
9193,pml,6,10,7,13
9194,pml,6,10,7,14
9195,pml,6,10,7,15
9196,pml,6,10,7,16
9197,pml,6,10,7,17
9198,pml,6,10,7,18
9199,pml,6,10,7,19
9200,pml,6,10,7,20
9201,pml,6,10,7,21
9202,pml,6,10,7,22
9203,pml,6,10,7,23
9204,pml,6,10,7,24
9205,pml,6,10,7,25
9206,pml,6,10,7,26
9207,pml,6,10,7,27
9208,pml,6,10,7,28
9209,pml,6,10,7,29
9210,pml,6,10,8,0
9211,pml,6,10,8,1
9212,pml,6,10,8,2
9213,pml,6,10,8,3
9214,pml,6,10,8,4
9215,pml,6,10,8,5
9216,pml,6,10,8,6
9217,pml,6,10,8,7
9218,pml,6,10,8,8
9219,pml,6,10,8,9
9220,pml,6,10,8,10
9221,pml,6,10,8,11
9222,pml,6,10,8,12
9223,pml,6,10,8,13
9224,pml,6,10,8,14
9225,pml,6,10,8,15
9226,pml,6,10,8,16
9227,pml,6,10,8,17
9228,pml,6,10,8,18
9229,pml,6,10,8,19
9230,pml,6,10,8,20
9231,pml,6,10,8,21
9232,pml,6,10,8,22
9233,pml,6,10,8,23
9234,pml,6,10,8,24
9235,pml,6,10,8,25
9236,pml,6,10,8,26
9237,pml,6,10,8,27
9238,pml,6,10,8,28
9239,pml,6,10,8,29
9240,pml,6,10,9,0
9241,pml,6,10,9,1
9242,pml,6,10,9,2
9243,pml,6,10,9,3
9244,pml,6,10,9,4
9245,pml,6,10,9,5
9246,pml,6,10,9,6
9247,pml,6,10,9,7
9248,pml,6,10,9,8
9249,pml,6,10,9,9
9250,pml,6,10,9,10
9251,pml,6,10,9,11
9252,pml,6,10,9,12
9253,pml,6,10,9,13
9254,pml,6,10,9,14
9255,pml,6,10,9,15
9256,pml,6,10,9,16
9257,pml,6,10,9,17
9258,pml,6,10,9,18
9259,pml,6,10,9,19
9260,pml,6,10,9,20
9261,pml,6,10,9,21
9262,pml,6,10,9,22
9263,pml,6,10,9,23
9264,pml,6,10,9,24
9265,pml,6,10,9,25
9266,pml,6,10,9,26
9267,pml,6,10,9,27
9268,pml,6,10,9,28
9269,pml,6,10,9,29
9270,pml,6,10,10,0
9271,pml,6,10,10,1
9272,pml,6,10,10,2
9273,pml,6,10,10,3
9274,pml,6,10,10,4
9275,pml,6,10,10,5
9276,pml,6,10,10,6
9277,pml,6,10,10,7
9278,pml,6,10,10,8
9279,pml,6,10,10,9
9280,pml,6,10,10,10
9281,pml,6,10,10,11
9282,pml,6,10,10,12
9283,pml,6,10,10,13
9284,pml,6,10,10,14
9285,pml,6,10,10,15
9286,pml,6,10,10,16
9287,pml,6,10,10,17
9288,pml,6,10,10,18
9289,pml,6,10,10,19
9290,pml,6,10,10,20
9291,pml,6,10,10,21
9292,pml,6,10,10,22
9293,pml,6,10,10,23
9294,pml,6,10,10,24
9295,pml,6,10,10,25
9296,pml,6,10,10,26
9297,pml,6,10,10,27
9298,pml,6,10,10,28
9299,pml,6,10,10,29
9300,pml,6,20,1,0
9301,pml,6,20,1,1
9302,pml,6,20,1,2
9303,pml,6,20,1,3
9304,pml,6,20,1,4
9305,pml,6,20,1,5
9306,pml,6,20,1,6
9307,pml,6,20,1,7
9308,pml,6,20,1,8
9309,pml,6,20,1,9
9310,pml,6,20,1,10
9311,pml,6,20,1,11
9312,pml,6,20,1,12
9313,pml,6,20,1,13
9314,pml,6,20,1,14
9315,pml,6,20,1,15
9316,pml,6,20,1,16
9317,pml,6,20,1,17
9318,pml,6,20,1,18
9319,pml,6,20,1,19
9320,pml,6,20,1,20
9321,pml,6,20,1,21
9322,pml,6,20,1,22
9323,pml,6,20,1,23
9324,pml,6,20,1,24
9325,pml,6,20,1,25
9326,pml,6,20,1,26
9327,pml,6,20,1,27
9328,pml,6,20,1,28
9329,pml,6,20,1,29
9330,pml,6,20,2,0
9331,pml,6,20,2,1
9332,pml,6,20,2,2
9333,pml,6,20,2,3
9334,pml,6,20,2,4
9335,pml,6,20,2,5
9336,pml,6,20,2,6
9337,pml,6,20,2,7
9338,pml,6,20,2,8
9339,pml,6,20,2,9
9340,pml,6,20,2,10
9341,pml,6,20,2,11
9342,pml,6,20,2,12
9343,pml,6,20,2,13
9344,pml,6,20,2,14
9345,pml,6,20,2,15
9346,pml,6,20,2,16
9347,pml,6,20,2,17
9348,pml,6,20,2,18
9349,pml,6,20,2,19
9350,pml,6,20,2,20
9351,pml,6,20,2,21
9352,pml,6,20,2,22
9353,pml,6,20,2,23
9354,pml,6,20,2,24
9355,pml,6,20,2,25
9356,pml,6,20,2,26
9357,pml,6,20,2,27
9358,pml,6,20,2,28
9359,pml,6,20,2,29
9360,pml,6,20,3,0
9361,pml,6,20,3,1
9362,pml,6,20,3,2
9363,pml,6,20,3,3
9364,pml,6,20,3,4
9365,pml,6,20,3,5
9366,pml,6,20,3,6
9367,pml,6,20,3,7
9368,pml,6,20,3,8
9369,pml,6,20,3,9
9370,pml,6,20,3,10
9371,pml,6,20,3,11
9372,pml,6,20,3,12
9373,pml,6,20,3,13
9374,pml,6,20,3,14
9375,pml,6,20,3,15
9376,pml,6,20,3,16
9377,pml,6,20,3,17
9378,pml,6,20,3,18
9379,pml,6,20,3,19
9380,pml,6,20,3,20
9381,pml,6,20,3,21
9382,pml,6,20,3,22
9383,pml,6,20,3,23
9384,pml,6,20,3,24
9385,pml,6,20,3,25
9386,pml,6,20,3,26
9387,pml,6,20,3,27
9388,pml,6,20,3,28
9389,pml,6,20,3,29
9390,pml,6,20,4,0
9391,pml,6,20,4,1
9392,pml,6,20,4,2
9393,pml,6,20,4,3
9394,pml,6,20,4,4
9395,pml,6,20,4,5
9396,pml,6,20,4,6
9397,pml,6,20,4,7
9398,pml,6,20,4,8
9399,pml,6,20,4,9
9400,pml,6,20,4,10
9401,pml,6,20,4,11
9402,pml,6,20,4,12
9403,pml,6,20,4,13
9404,pml,6,20,4,14
9405,pml,6,20,4,15
9406,pml,6,20,4,16
9407,pml,6,20,4,17
9408,pml,6,20,4,18
9409,pml,6,20,4,19
9410,pml,6,20,4,20
9411,pml,6,20,4,21
9412,pml,6,20,4,22
9413,pml,6,20,4,23
9414,pml,6,20,4,24
9415,pml,6,20,4,25
9416,pml,6,20,4,26
9417,pml,6,20,4,27
9418,pml,6,20,4,28
9419,pml,6,20,4,29
9420,pml,6,20,5,0
9421,pml,6,20,5,1
9422,pml,6,20,5,2
9423,pml,6,20,5,3
9424,pml,6,20,5,4
9425,pml,6,20,5,5
9426,pml,6,20,5,6
9427,pml,6,20,5,7
9428,pml,6,20,5,8
9429,pml,6,20,5,9
9430,pml,6,20,5,10
9431,pml,6,20,5,11
9432,pml,6,20,5,12
9433,pml,6,20,5,13
9434,pml,6,20,5,14
9435,pml,6,20,5,15
9436,pml,6,20,5,16
9437,pml,6,20,5,17
9438,pml,6,20,5,18
9439,pml,6,20,5,19
9440,pml,6,20,5,20
9441,pml,6,20,5,21
9442,pml,6,20,5,22
9443,pml,6,20,5,23
9444,pml,6,20,5,24
9445,pml,6,20,5,25
9446,pml,6,20,5,26
9447,pml,6,20,5,27
9448,pml,6,20,5,28
9449,pml,6,20,5,29
9450,pml,6,20,6,0
9451,pml,6,20,6,1
9452,pml,6,20,6,2
9453,pml,6,20,6,3
9454,pml,6,20,6,4
9455,pml,6,20,6,5
9456,pml,6,20,6,6
9457,pml,6,20,6,7
9458,pml,6,20,6,8
9459,pml,6,20,6,9
9460,pml,6,20,6,10
9461,pml,6,20,6,11
9462,pml,6,20,6,12
9463,pml,6,20,6,13
9464,pml,6,20,6,14
9465,pml,6,20,6,15
9466,pml,6,20,6,16
9467,pml,6,20,6,17
9468,pml,6,20,6,18
9469,pml,6,20,6,19
9470,pml,6,20,6,20
9471,pml,6,20,6,21
9472,pml,6,20,6,22
9473,pml,6,20,6,23
9474,pml,6,20,6,24
9475,pml,6,20,6,25
9476,pml,6,20,6,26
9477,pml,6,20,6,27
9478,pml,6,20,6,28
9479,pml,6,20,6,29
9480,pml,6,20,7,0
9481,pml,6,20,7,1
9482,pml,6,20,7,2
9483,pml,6,20,7,3
9484,pml,6,20,7,4
9485,pml,6,20,7,5
9486,pml,6,20,7,6
9487,pml,6,20,7,7
9488,pml,6,20,7,8
9489,pml,6,20,7,9
9490,pml,6,20,7,10
9491,pml,6,20,7,11
9492,pml,6,20,7,12
9493,pml,6,20,7,13
9494,pml,6,20,7,14
9495,pml,6,20,7,15
9496,pml,6,20,7,16
9497,pml,6,20,7,17
9498,pml,6,20,7,18
9499,pml,6,20,7,19
9500,pml,6,20,7,20
9501,pml,6,20,7,21
9502,pml,6,20,7,22
9503,pml,6,20,7,23
9504,pml,6,20,7,24
9505,pml,6,20,7,25
9506,pml,6,20,7,26
9507,pml,6,20,7,27
9508,pml,6,20,7,28
9509,pml,6,20,7,29
9510,pml,6,20,8,0
9511,pml,6,20,8,1
9512,pml,6,20,8,2
9513,pml,6,20,8,3
9514,pml,6,20,8,4
9515,pml,6,20,8,5
9516,pml,6,20,8,6
9517,pml,6,20,8,7
9518,pml,6,20,8,8
9519,pml,6,20,8,9
9520,pml,6,20,8,10
9521,pml,6,20,8,11
9522,pml,6,20,8,12
9523,pml,6,20,8,13
9524,pml,6,20,8,14
9525,pml,6,20,8,15
9526,pml,6,20,8,16
9527,pml,6,20,8,17
9528,pml,6,20,8,18
9529,pml,6,20,8,19
9530,pml,6,20,8,20
9531,pml,6,20,8,21
9532,pml,6,20,8,22
9533,pml,6,20,8,23
9534,pml,6,20,8,24
9535,pml,6,20,8,25
9536,pml,6,20,8,26
9537,pml,6,20,8,27
9538,pml,6,20,8,28
9539,pml,6,20,8,29
9540,pml,6,20,9,0
9541,pml,6,20,9,1
9542,pml,6,20,9,2
9543,pml,6,20,9,3
9544,pml,6,20,9,4
9545,pml,6,20,9,5
9546,pml,6,20,9,6
9547,pml,6,20,9,7
9548,pml,6,20,9,8
9549,pml,6,20,9,9
9550,pml,6,20,9,10
9551,pml,6,20,9,11
9552,pml,6,20,9,12
9553,pml,6,20,9,13
9554,pml,6,20,9,14
9555,pml,6,20,9,15
9556,pml,6,20,9,16
9557,pml,6,20,9,17
9558,pml,6,20,9,18
9559,pml,6,20,9,19
9560,pml,6,20,9,20
9561,pml,6,20,9,21
9562,pml,6,20,9,22
9563,pml,6,20,9,23
9564,pml,6,20,9,24
9565,pml,6,20,9,25
9566,pml,6,20,9,26
9567,pml,6,20,9,27
9568,pml,6,20,9,28
9569,pml,6,20,9,29
9570,pml,6,20,10,0
9571,pml,6,20,10,1
9572,pml,6,20,10,2
9573,pml,6,20,10,3
9574,pml,6,20,10,4
9575,pml,6,20,10,5
9576,pml,6,20,10,6
9577,pml,6,20,10,7
9578,pml,6,20,10,8
9579,pml,6,20,10,9
9580,pml,6,20,10,10
9581,pml,6,20,10,11
9582,pml,6,20,10,12
9583,pml,6,20,10,13
9584,pml,6,20,10,14
9585,pml,6,20,10,15
9586,pml,6,20,10,16
9587,pml,6,20,10,17
9588,pml,6,20,10,18
9589,pml,6,20,10,19
9590,pml,6,20,10,20
9591,pml,6,20,10,21
9592,pml,6,20,10,22
9593,pml,6,20,10,23
9594,pml,6,20,10,24
9595,pml,6,20,10,25
9596,pml,6,20,10,26
9597,pml,6,20,10,27
9598,pml,6,20,10,28
9599,pml,6,20,10,29
9600,pml,6,30,1,0
9601,pml,6,30,1,1
9602,pml,6,30,1,2
9603,pml,6,30,1,3
9604,pml,6,30,1,4
9605,pml,6,30,1,5
9606,pml,6,30,1,6
9607,pml,6,30,1,7
9608,pml,6,30,1,8
9609,pml,6,30,1,9
9610,pml,6,30,1,10
9611,pml,6,30,1,11
9612,pml,6,30,1,12
9613,pml,6,30,1,13
9614,pml,6,30,1,14
9615,pml,6,30,1,15
9616,pml,6,30,1,16
9617,pml,6,30,1,17
9618,pml,6,30,1,18
9619,pml,6,30,1,19
9620,pml,6,30,1,20
9621,pml,6,30,1,21
9622,pml,6,30,1,22
9623,pml,6,30,1,23
9624,pml,6,30,1,24
9625,pml,6,30,1,25
9626,pml,6,30,1,26
9627,pml,6,30,1,27
9628,pml,6,30,1,28
9629,pml,6,30,1,29
9630,pml,6,30,2,0
9631,pml,6,30,2,1
9632,pml,6,30,2,2
9633,pml,6,30,2,3
9634,pml,6,30,2,4
9635,pml,6,30,2,5
9636,pml,6,30,2,6
9637,pml,6,30,2,7
9638,pml,6,30,2,8
9639,pml,6,30,2,9
9640,pml,6,30,2,10
9641,pml,6,30,2,11
9642,pml,6,30,2,12
9643,pml,6,30,2,13
9644,pml,6,30,2,14
9645,pml,6,30,2,15
9646,pml,6,30,2,16
9647,pml,6,30,2,17
9648,pml,6,30,2,18
9649,pml,6,30,2,19
9650,pml,6,30,2,20
9651,pml,6,30,2,21
9652,pml,6,30,2,22
9653,pml,6,30,2,23
9654,pml,6,30,2,24
9655,pml,6,30,2,25
9656,pml,6,30,2,26
9657,pml,6,30,2,27
9658,pml,6,30,2,28
9659,pml,6,30,2,29
9660,pml,6,30,3,0
9661,pml,6,30,3,1
9662,pml,6,30,3,2
9663,pml,6,30,3,3
9664,pml,6,30,3,4
9665,pml,6,30,3,5
9666,pml,6,30,3,6
9667,pml,6,30,3,7
9668,pml,6,30,3,8
9669,pml,6,30,3,9
9670,pml,6,30,3,10
9671,pml,6,30,3,11
9672,pml,6,30,3,12
9673,pml,6,30,3,13
9674,pml,6,30,3,14
9675,pml,6,30,3,15
9676,pml,6,30,3,16
9677,pml,6,30,3,17
9678,pml,6,30,3,18
9679,pml,6,30,3,19
9680,pml,6,30,3,20
9681,pml,6,30,3,21
9682,pml,6,30,3,22
9683,pml,6,30,3,23
9684,pml,6,30,3,24
9685,pml,6,30,3,25
9686,pml,6,30,3,26
9687,pml,6,30,3,27
9688,pml,6,30,3,28
9689,pml,6,30,3,29
9690,pml,6,30,4,0
9691,pml,6,30,4,1
9692,pml,6,30,4,2
9693,pml,6,30,4,3
9694,pml,6,30,4,4
9695,pml,6,30,4,5
9696,pml,6,30,4,6
9697,pml,6,30,4,7
9698,pml,6,30,4,8
9699,pml,6,30,4,9
9700,pml,6,30,4,10
9701,pml,6,30,4,11
9702,pml,6,30,4,12
9703,pml,6,30,4,13
9704,pml,6,30,4,14
9705,pml,6,30,4,15
9706,pml,6,30,4,16
9707,pml,6,30,4,17
9708,pml,6,30,4,18
9709,pml,6,30,4,19
9710,pml,6,30,4,20
9711,pml,6,30,4,21
9712,pml,6,30,4,22
9713,pml,6,30,4,23
9714,pml,6,30,4,24
9715,pml,6,30,4,25
9716,pml,6,30,4,26
9717,pml,6,30,4,27
9718,pml,6,30,4,28
9719,pml,6,30,4,29
9720,pml,6,30,5,0
9721,pml,6,30,5,1
9722,pml,6,30,5,2
9723,pml,6,30,5,3
9724,pml,6,30,5,4
9725,pml,6,30,5,5
9726,pml,6,30,5,6
9727,pml,6,30,5,7
9728,pml,6,30,5,8
9729,pml,6,30,5,9
9730,pml,6,30,5,10
9731,pml,6,30,5,11
9732,pml,6,30,5,12
9733,pml,6,30,5,13
9734,pml,6,30,5,14
9735,pml,6,30,5,15
9736,pml,6,30,5,16
9737,pml,6,30,5,17
9738,pml,6,30,5,18
9739,pml,6,30,5,19
9740,pml,6,30,5,20
9741,pml,6,30,5,21
9742,pml,6,30,5,22
9743,pml,6,30,5,23
9744,pml,6,30,5,24
9745,pml,6,30,5,25
9746,pml,6,30,5,26
9747,pml,6,30,5,27
9748,pml,6,30,5,28
9749,pml,6,30,5,29
9750,pml,6,30,6,0
9751,pml,6,30,6,1
9752,pml,6,30,6,2
9753,pml,6,30,6,3
9754,pml,6,30,6,4
9755,pml,6,30,6,5
9756,pml,6,30,6,6
9757,pml,6,30,6,7
9758,pml,6,30,6,8
9759,pml,6,30,6,9
9760,pml,6,30,6,10
9761,pml,6,30,6,11
9762,pml,6,30,6,12
9763,pml,6,30,6,13
9764,pml,6,30,6,14
9765,pml,6,30,6,15
9766,pml,6,30,6,16
9767,pml,6,30,6,17
9768,pml,6,30,6,18
9769,pml,6,30,6,19
9770,pml,6,30,6,20
9771,pml,6,30,6,21
9772,pml,6,30,6,22
9773,pml,6,30,6,23
9774,pml,6,30,6,24
9775,pml,6,30,6,25
9776,pml,6,30,6,26
9777,pml,6,30,6,27
9778,pml,6,30,6,28
9779,pml,6,30,6,29
9780,pml,6,30,7,0
9781,pml,6,30,7,1
9782,pml,6,30,7,2
9783,pml,6,30,7,3
9784,pml,6,30,7,4
9785,pml,6,30,7,5
9786,pml,6,30,7,6
9787,pml,6,30,7,7
9788,pml,6,30,7,8
9789,pml,6,30,7,9
9790,pml,6,30,7,10
9791,pml,6,30,7,11
9792,pml,6,30,7,12
9793,pml,6,30,7,13
9794,pml,6,30,7,14
9795,pml,6,30,7,15
9796,pml,6,30,7,16
9797,pml,6,30,7,17
9798,pml,6,30,7,18
9799,pml,6,30,7,19
9800,pml,6,30,7,20
9801,pml,6,30,7,21
9802,pml,6,30,7,22
9803,pml,6,30,7,23
9804,pml,6,30,7,24
9805,pml,6,30,7,25
9806,pml,6,30,7,26
9807,pml,6,30,7,27
9808,pml,6,30,7,28
9809,pml,6,30,7,29
9810,pml,6,30,8,0
9811,pml,6,30,8,1
9812,pml,6,30,8,2
9813,pml,6,30,8,3
9814,pml,6,30,8,4
9815,pml,6,30,8,5
9816,pml,6,30,8,6
9817,pml,6,30,8,7
9818,pml,6,30,8,8
9819,pml,6,30,8,9
9820,pml,6,30,8,10
9821,pml,6,30,8,11
9822,pml,6,30,8,12
9823,pml,6,30,8,13
9824,pml,6,30,8,14
9825,pml,6,30,8,15
9826,pml,6,30,8,16
9827,pml,6,30,8,17
9828,pml,6,30,8,18
9829,pml,6,30,8,19
9830,pml,6,30,8,20
9831,pml,6,30,8,21
9832,pml,6,30,8,22
9833,pml,6,30,8,23
9834,pml,6,30,8,24
9835,pml,6,30,8,25
9836,pml,6,30,8,26
9837,pml,6,30,8,27
9838,pml,6,30,8,28
9839,pml,6,30,8,29
9840,pml,6,30,9,0
9841,pml,6,30,9,1
9842,pml,6,30,9,2
9843,pml,6,30,9,3
9844,pml,6,30,9,4
9845,pml,6,30,9,5
9846,pml,6,30,9,6
9847,pml,6,30,9,7
9848,pml,6,30,9,8
9849,pml,6,30,9,9
9850,pml,6,30,9,10
9851,pml,6,30,9,11
9852,pml,6,30,9,12
9853,pml,6,30,9,13
9854,pml,6,30,9,14
9855,pml,6,30,9,15
9856,pml,6,30,9,16
9857,pml,6,30,9,17
9858,pml,6,30,9,18
9859,pml,6,30,9,19
9860,pml,6,30,9,20
9861,pml,6,30,9,21
9862,pml,6,30,9,22
9863,pml,6,30,9,23
9864,pml,6,30,9,24
9865,pml,6,30,9,25
9866,pml,6,30,9,26
9867,pml,6,30,9,27
9868,pml,6,30,9,28
9869,pml,6,30,9,29
9870,pml,6,30,10,0
9871,pml,6,30,10,1
9872,pml,6,30,10,2
9873,pml,6,30,10,3
9874,pml,6,30,10,4
9875,pml,6,30,10,5
9876,pml,6,30,10,6
9877,pml,6,30,10,7
9878,pml,6,30,10,8
9879,pml,6,30,10,9
9880,pml,6,30,10,10
9881,pml,6,30,10,11
9882,pml,6,30,10,12
9883,pml,6,30,10,13
9884,pml,6,30,10,14
9885,pml,6,30,10,15
9886,pml,6,30,10,16
9887,pml,6,30,10,17
9888,pml,6,30,10,18
9889,pml,6,30,10,19
9890,pml,6,30,10,20
9891,pml,6,30,10,21
9892,pml,6,30,10,22
9893,pml,6,30,10,23
9894,pml,6,30,10,24
9895,pml,6,30,10,25
9896,pml,6,30,10,26
9897,pml,6,30,10,27
9898,pml,6,30,10,28
9899,pml,6,30,10,29
9900,pml,10,10,1,0
9901,pml,10,10,1,1
9902,pml,10,10,1,2
9903,pml,10,10,1,3
9904,pml,10,10,1,4
9905,pml,10,10,1,5
9906,pml,10,10,1,6
9907,pml,10,10,1,7
9908,pml,10,10,1,8
9909,pml,10,10,1,9
9910,pml,10,10,1,10
9911,pml,10,10,1,11
9912,pml,10,10,1,12
9913,pml,10,10,1,13
9914,pml,10,10,1,14
9915,pml,10,10,1,15
9916,pml,10,10,1,16
9917,pml,10,10,1,17
9918,pml,10,10,1,18
9919,pml,10,10,1,19
9920,pml,10,10,1,20
9921,pml,10,10,1,21
9922,pml,10,10,1,22
9923,pml,10,10,1,23
9924,pml,10,10,1,24
9925,pml,10,10,1,25
9926,pml,10,10,1,26
9927,pml,10,10,1,27
9928,pml,10,10,1,28
9929,pml,10,10,1,29
9930,pml,10,10,2,0
9931,pml,10,10,2,1
9932,pml,10,10,2,2
9933,pml,10,10,2,3
9934,pml,10,10,2,4
9935,pml,10,10,2,5
9936,pml,10,10,2,6
9937,pml,10,10,2,7
9938,pml,10,10,2,8
9939,pml,10,10,2,9
9940,pml,10,10,2,10
9941,pml,10,10,2,11
9942,pml,10,10,2,12
9943,pml,10,10,2,13
9944,pml,10,10,2,14
9945,pml,10,10,2,15
9946,pml,10,10,2,16
9947,pml,10,10,2,17
9948,pml,10,10,2,18
9949,pml,10,10,2,19
9950,pml,10,10,2,20
9951,pml,10,10,2,21
9952,pml,10,10,2,22
9953,pml,10,10,2,23
9954,pml,10,10,2,24
9955,pml,10,10,2,25
9956,pml,10,10,2,26
9957,pml,10,10,2,27
9958,pml,10,10,2,28
9959,pml,10,10,2,29
9960,pml,10,10,3,0
9961,pml,10,10,3,1
9962,pml,10,10,3,2
9963,pml,10,10,3,3
9964,pml,10,10,3,4
9965,pml,10,10,3,5
9966,pml,10,10,3,6
9967,pml,10,10,3,7
9968,pml,10,10,3,8
9969,pml,10,10,3,9
9970,pml,10,10,3,10
9971,pml,10,10,3,11
9972,pml,10,10,3,12
9973,pml,10,10,3,13
9974,pml,10,10,3,14
9975,pml,10,10,3,15
9976,pml,10,10,3,16
9977,pml,10,10,3,17
9978,pml,10,10,3,18
9979,pml,10,10,3,19
9980,pml,10,10,3,20
9981,pml,10,10,3,21
9982,pml,10,10,3,22
9983,pml,10,10,3,23
9984,pml,10,10,3,24
9985,pml,10,10,3,25
9986,pml,10,10,3,26
9987,pml,10,10,3,27
9988,pml,10,10,3,28
9989,pml,10,10,3,29
9990,pml,10,10,4,0
9991,pml,10,10,4,1
9992,pml,10,10,4,2
9993,pml,10,10,4,3
9994,pml,10,10,4,4
9995,pml,10,10,4,5
9996,pml,10,10,4,6
9997,pml,10,10,4,7
9998,pml,10,10,4,8
